time_s,capped
0.01066136360168457,0
0.0014793872833251953,0
0.00010418891906738281,0
0.009722232818603516,0
0.6810879707336426,0
0.008338212966918945,0
0.0001468658447265625,0
0.0020618438720703125,0
0.00119781494140625,0
0.22354364395141602,0
0.00015473365783691406,0
0.00010895729064941406,0
0.19799208641052246,0
0.37656283378601074,0
